media   media   robot   robot   robot   side/   ret    size     status/
 ID     type    type      #     slot    face    level  KBytes    multiplexed
----------------------------------------------------------------------------
7year_backup pool

DC3504	HCART3   TLD	  4	1285	  -	  -          -	AVAILABLE
DC3505	HCART3   TLD	  4	1286	  -	  -          -	AVAILABLE
DC3506	HCART3   TLD	  4	1287	  -	  -          -	AVAILABLE
DC3507	HCART3   TLD	  4	1288	  -	  -          -	AVAILABLE
DC3508	HCART3   TLD	  4	1289	  -	  -          -	AVAILABLE
DC3509	HCART3   TLD	  4	1290	  -	  -          -	AVAILABLE
DC3510	HCART3   TLD	  4	1291	  -	  -          -	AVAILABLE
DC3511	HCART3   TLD	  4	1292	  -	  -          -	AVAILABLE
DC3512	HCART3   TLD	  4	1293	  -	  -          -	AVAILABLE
DC3513	HCART3   TLD	  4	1294	  -	  -          -	AVAILABLE
DC3514	HCART3   TLD	  4	1295	  -	  -          -	AVAILABLE
DC3515	HCART3   TLD	  4	1296	  -	  -          -	AVAILABLE
DC3516	HCART3   TLD	  4	1297	  -	  -          -	AVAILABLE
DC3517	HCART3   TLD	  4	1298	  -	  -          -	AVAILABLE
DC3518	HCART3   TLD	  4	1299	  -	  -          -	AVAILABLE
DC3519	HCART3   TLD	  4	1300	  -	  -          -	AVAILABLE
DC3520	HCART3   TLD	  4	1301	  -	  -          -	AVAILABLE
DC3521	HCART3   TLD	  4	1302	  -	  -          -	AVAILABLE
DC3522	HCART3   TLD	  4	1303	  -	  -          -	AVAILABLE
DC3523	HCART3   TLD	  4	1304	  -	  -          -	AVAILABLE
DC3524	HCART3   TLD	  4	1305	  -	  -          -	AVAILABLE
DC3525	HCART3   TLD	  4	1306	  -	  -          -	AVAILABLE
DC3526	HCART3   TLD	  4	1307	  -	  -          -	AVAILABLE
DC3527	HCART3   TLD	  4	1308	  -	  -          -	AVAILABLE
DC3528	HCART3   TLD	  4	1309	  -	  -          -	AVAILABLE
DC3529	HCART3   TLD	  4	1310	  -	  -          -	AVAILABLE
DC3530	HCART3   TLD	  4	1311	  -	  -          -	AVAILABLE
DC3531	HCART3   TLD	  4	1312	  -	  -          -	AVAILABLE
DC3532	HCART3   TLD	  4	1313	  -	  -          -	AVAILABLE
DC3533	HCART3   TLD	  4	1314	  -	  -          -	AVAILABLE
DC3534	HCART3   TLD	  4	1315	  -	  -          -	AVAILABLE
DC3535	HCART3   TLD	  4	1316	  -	  -          -	AVAILABLE
DC3536	HCART3   TLD	  4	1317	  -	  -          -	AVAILABLE
DC3537	HCART3   TLD	  4	1318	  -	  -          -	AVAILABLE
DC3538	HCART3   TLD	  4	1319	  -	  -          -	AVAILABLE
DC3539	HCART3   TLD	  4	1320	  -	  -          -	AVAILABLE
DC3540	HCART3   TLD	  4	1321	  -	  -          -	AVAILABLE
DC3541	HCART3   TLD	  4	1322	  -	  -          -	AVAILABLE
DC3542	HCART3   TLD	  4	1323	  -	  -          -	AVAILABLE
DC3543	HCART3   TLD	  4	1324	  -	  -          -	AVAILABLE
DC3544	HCART3   TLD	  4	1325	  -	  -          -	AVAILABLE
DC3545	HCART3   TLD	  4	1326	  -	  -          -	AVAILABLE
DC3546	HCART3   TLD	  4	1327	  -	  -          -	AVAILABLE
DC3547	HCART3   TLD	  4	1328	  -	  -          -	AVAILABLE
DC3548	HCART3   TLD	  4	1329	  -	  -          -	AVAILABLE
DC3549	HCART3   TLD	  4	1330	  -	  -          -	AVAILABLE
DC3550	HCART3   TLD	  4	1331	  -	  -          -	AVAILABLE
DC3551	HCART3   TLD	  4	1332	  -	  -          -	AVAILABLE
DC3552	HCART3   TLD	  4	1333	  -	  -          -	AVAILABLE
DC3553	HCART3   TLD	  4	1334	  -	  -          -	AVAILABLE
DC3554	HCART3   TLD	  4	1335	  -	  -          -	AVAILABLE
DC3555	HCART3   TLD	  4	1336	  -	  -          -	AVAILABLE
DC3556	HCART3   TLD	  4	1337	  -	  -          -	AVAILABLE
DC3557	HCART3   TLD	  4	1338	  -	  -          -	AVAILABLE
DC3558	HCART3   TLD	  4	1339	  -	  -          -	AVAILABLE
DC3559	HCART3   TLD	  4	1340	  -	  -          -	AVAILABLE
DC3560	HCART3   TLD	  4	1341	  -	  -          -	AVAILABLE
DC3561	HCART3   TLD	  4	1342	  -	  -          -	AVAILABLE
DC3562	HCART3   TLD	  4	1343	  -	  -          -	AVAILABLE
DC3563	HCART3   TLD	  4	1344	  -	  -          -	AVAILABLE
DC3564	HCART3   TLD	  4	1345	  -	  -          -	AVAILABLE
DC3565	HCART3   TLD	  4	1346	  -	  -          -	AVAILABLE
DC3567	HCART3   TLD	  4	1348	  -	  -          -	AVAILABLE
DC3568	HCART3   TLD	  4	1349	  -	  -          -	AVAILABLE
DC3569	HCART3   TLD	  4	1350	  -	  -          -	AVAILABLE
DC3570	HCART3   TLD	  4	1351	  -	  -          -	AVAILABLE
DC3571	HCART3   TLD	  4	1352	  -	  -          -	AVAILABLE
DC3572	HCART3   TLD	  4	1353	  -	  -          -	AVAILABLE
DC3573	HCART3   TLD	  4	1354	  -	  -          -	AVAILABLE
DC3574	HCART3   TLD	  4	1355	  -	  -          -	AVAILABLE
DC3575	HCART3   TLD	  4	1356	  -	  -          -	AVAILABLE
DC3576	HCART3   TLD	  4	1357	  -	  -          -	AVAILABLE
DC3577	HCART3   TLD	  4	1358	  -	  -          -	AVAILABLE
DC3578	HCART3   TLD	  4	1359	  -	  -          -	AVAILABLE
DC3579	HCART3   TLD	  4	1360	  -	  -          -	AVAILABLE
DC3580	HCART3   TLD	  4	1361	  -	  -          -	AVAILABLE
DC3581	HCART3   TLD	  4	1362	  -	  -          -	AVAILABLE
DC3582	HCART3   TLD	  4	1363	  -	  -          -	AVAILABLE
DC3583	HCART3   TLD	  4	1364	  -	  -          -	AVAILABLE
DC3584	HCART3   TLD	  4	1365	  -	  -          -	AVAILABLE
DC3585	HCART3   TLD	  4	1366	  -	  -          -	AVAILABLE
DC3586	HCART3   TLD	  4	1367	  -	  -          -	AVAILABLE
DC3587	HCART3   TLD	  4	1368	  -	  -          -	AVAILABLE
DC3588	HCART3   TLD	  4	1369	  -	  -          -	AVAILABLE
DC3589	HCART3   TLD	  4	1370	  -	  -          -	AVAILABLE
DC3590	HCART3   TLD	  4	1371	  -	  -          -	AVAILABLE
DC3591	HCART3   TLD	  4	1372	  -	  -          -	AVAILABLE
DC3592	HCART3   TLD	  4	1373	  -	  -          -	AVAILABLE
DC3593	HCART3   TLD	  4	1374	  -	  -          -	AVAILABLE
DC3594	HCART3   TLD	  4	1375	  -	  -          -	AVAILABLE
DC3595	HCART3   TLD	  4	1376	  -	  -          -	AVAILABLE
DC3596	HCART3   TLD	  4	1377	  -	  -          -	AVAILABLE
DC3597	HCART3   TLD	  4	1378	  -	  -          -	AVAILABLE
DC3598	HCART3   TLD	  4	1379	  -	  -          -	AVAILABLE
DC3599	HCART3   TLD	  4	1380	  -	  -          -	AVAILABLE
DC3600	HCART3   TLD	  4	1381	  -	  -          -	AVAILABLE
DC3601	HCART3   TLD	  4	1382	  -	  -          -	AVAILABLE
DC3602	HCART3   TLD	  4	1383	  -	  -          -	AVAILABLE
DC3603	HCART3   TLD	  4	1384	  -	  -          -	AVAILABLE
DC3604	HCART3   TLD	  4	1385	  -	  -          -	AVAILABLE
DC3605	HCART3   TLD	  4	1386	  -	  -          -	AVAILABLE
DC3606	HCART3   TLD	  4	1387	  -	  -          -	AVAILABLE
DC3607	HCART3   TLD	  4	1388	  -	  -          -	AVAILABLE
DC3608	HCART3   TLD	  4	1389	  -	  -          -	AVAILABLE
DC3610	HCART3   TLD	  4	1391	  -	  -          -	AVAILABLE
DC3611	HCART3   TLD	  4	1392	  -	  -          -	AVAILABLE
DC3612	HCART3   TLD	  4	1393	  -	  -          -	AVAILABLE
DC3613	HCART3   TLD	  4	1394	  -	  -          -	AVAILABLE
DC3614	HCART3   TLD	  4	1395	  -	  -          -	AVAILABLE
DC3615	HCART3   TLD	  4	1396	  -	  -          -	AVAILABLE
DC3616	HCART3   TLD	  4	1397	  -	  -          -	AVAILABLE
DC3617	HCART3   TLD	  4	1398	  -	  -          -	AVAILABLE
DC3618	HCART3   TLD	  4	1399	  -	  -          -	AVAILABLE
DC3619	HCART3   TLD	  4	1400	  -	  -          -	AVAILABLE
DC3620	HCART3   TLD	  4	1401	  -	  -          -	AVAILABLE
DC3621	HCART3   TLD	  4	1402	  -	  -          -	AVAILABLE
DC3622	HCART3   TLD	  4	1403	  -	  -          -	AVAILABLE
DC3623	HCART3   TLD	  4	1404	  -	  -          -	AVAILABLE
DC3624	HCART3   TLD	  4	1405	  -	  -          -	AVAILABLE
DC3625	HCART3   TLD	  4	1406	  -	  -          -	AVAILABLE
DC3626	HCART3   TLD	  4	1407	  -	  -          -	AVAILABLE
DC3627	HCART3   TLD	  4	1408	  -	  -          -	AVAILABLE
DC3628	HCART3   TLD	  4	1409	  -	  -          -	AVAILABLE
DC3629	HCART3   TLD	  4	1410	  -	  -          -	AVAILABLE
DC3630	HCART3   TLD	  4	1411	  -	  -          -	AVAILABLE
DC3632	HCART3   TLD	  4	1413	  -	  -          -	AVAILABLE
DC3633	HCART3   TLD	  4	1414	  -	  -          -	AVAILABLE
DC3634	HCART3   TLD	  4	1415	  -	  -          -	AVAILABLE
DC3635	HCART3   TLD	  4	1416	  -	  -          -	AVAILABLE
DC3636	HCART3   TLD	  4	1417	  -	  -          -	AVAILABLE
DC3637	HCART3   TLD	  4	1418	  -	  -          -	AVAILABLE
DC3638	HCART3   TLD	  4	1419	  -	  -          -	AVAILABLE
DC3639	HCART3   TLD	  4	1420	  -	  -          -	AVAILABLE
DC3640	HCART3   TLD	  4	1421	  -	  -          -	AVAILABLE
DC3641	HCART3   TLD	  4	1422	  -	  -          -	AVAILABLE
DC3642	HCART3   TLD	  4	1423	  -	  -          -	AVAILABLE
DC3643	HCART3   TLD	  4	1424	  -	  -          -	AVAILABLE
DC3644	HCART3   TLD	  4	1425	  -	  -          -	AVAILABLE
DC3645	HCART3   TLD	  4	1426	  -	  -          -	AVAILABLE
DC3646	HCART3   TLD	  4	1427	  -	  -          -	AVAILABLE
DC3647	HCART3   TLD	  4	1428	  -	  -          -	AVAILABLE
DC3648	HCART3   TLD	  4	1429	  -	  -          -	AVAILABLE
DC3650	HCART3   TLD	  4	1431	  -	  -          -	AVAILABLE
DC3651	HCART3   TLD	  4	1432	  -	  -          -	AVAILABLE
DC3652	HCART3   TLD	  4	1433	  -	  -          -	AVAILABLE
DC3653	HCART3   TLD	  4	1434	  -	  -          -	AVAILABLE
DC3654	HCART3   TLD	  4	1435	  -	  -          -	AVAILABLE
DC3655	HCART3   TLD	  4	1436	  -	  -          -	AVAILABLE
DC3656	HCART3   TLD	  4	1437	  -	  -          -	AVAILABLE
DC3658	HCART3   TLD	  4	1439	  -	  -          -	AVAILABLE
DC3659	HCART3   TLD	  4	1440	  -	  -          -	AVAILABLE
DC3660	HCART3   TLD	  4	1441	  -	  -          -	AVAILABLE
DC3661	HCART3   TLD	  4	1442	  -	  -          -	AVAILABLE
DC3662	HCART3   TLD	  4	1443	  -	  -          -	AVAILABLE
DC3663	HCART3   TLD	  4	1444	  -	  -          -	AVAILABLE
DC3664	HCART3   TLD	  4	1445	  -	  -          -	AVAILABLE
DC3665	HCART3   TLD	  4	1446	  -	  -          -	AVAILABLE
DC3666	HCART3   TLD	  4	1447	  -	  -          -	AVAILABLE
DC3667	HCART3   TLD	  4	1448	  -	  -          -	AVAILABLE
DC3668	HCART3   TLD	  4	1449	  -	  -          -	AVAILABLE
DC3669	HCART3   TLD	  4	1450	  -	  -          -	AVAILABLE
DC3670	HCART3   TLD	  4	1451	  -	  -          -	AVAILABLE
DC3671	HCART3   TLD	  4	1452	  -	  -          -	AVAILABLE
DC3672	HCART3   TLD	  4	1453	  -	  -          -	AVAILABLE
DC3673	HCART3   TLD	  4	1454	  -	  -          -	AVAILABLE
DC3674	HCART3   TLD	  4	1455	  -	  -          -	AVAILABLE
DC3675	HCART3   TLD	  4	1456	  -	  -          -	AVAILABLE
DC3676	HCART3   TLD	  4	1457	  -	  -          -	AVAILABLE
DC3677	HCART3   TLD	  4	1458	  -	  -          -	AVAILABLE
DC3678	HCART3   TLD	  4	1459	  -	  -          -	AVAILABLE
DC3680	HCART3   TLD	  4	1461	  -	  -          -	AVAILABLE
DC3681	HCART3   TLD	  4	1462	  -	  -          -	AVAILABLE
DC3682	HCART3   TLD	  4	1463	  -	  -          -	AVAILABLE
DC3683	HCART3   TLD	  4	1464	  -	  -          -	AVAILABLE
DC3684	HCART3   TLD	  4	1465	  -	  -          -	AVAILABLE
DC3685	HCART3   TLD	  4	1466	  -	  -          -	AVAILABLE
DC3686	HCART3   TLD	  4	1467	  -	  -          -	AVAILABLE
DC3687	HCART3   TLD	  4	1468	  -	  -          -	AVAILABLE
DC3688	HCART3   TLD	  4	1469	  -	  -          -	AVAILABLE
DC3689	HCART3   TLD	  4	1470	  -	  -          -	AVAILABLE
DC3690	HCART3   TLD	  4	1471	  -	  -          -	AVAILABLE
DC3691	HCART3   TLD	  4	1472	  -	  -          -	AVAILABLE
DC3692	HCART3   TLD	  4	1473	  -	  -          -	AVAILABLE
DC3693	HCART3   TLD	  4	1474	  -	  -          -	AVAILABLE
DC3694	HCART3   TLD	  4	1475	  -	  -          -	AVAILABLE
DC3695	HCART3   TLD	  4	1476	  -	  -          -	AVAILABLE
DC3696	HCART3   TLD	  4	1477	  -	  -          -	AVAILABLE
DC3697	HCART3   TLD	  4	1478	  -	  -          -	AVAILABLE
DC3698	HCART3   TLD	  4	1479	  -	  -          -	AVAILABLE
DC3699	HCART3   TLD	  4	1480	  -	  -          -	AVAILABLE
DC3700	HCART3   TLD	  4	1481	  -	  -          -	AVAILABLE
DC3701	HCART3   TLD	  4	1482	  -	  -          -	AVAILABLE
DC3702	HCART3   TLD	  4	1483	  -	  -          -	AVAILABLE
DC3703	HCART3   TLD	  4	1484	  -	  -          -	AVAILABLE
DC3704	HCART3   TLD	  4	1485	  -	  -          -	AVAILABLE
DC3705	HCART3   TLD	  4	1486	  -	  -          -	AVAILABLE
DC3706	HCART3   TLD	  4	1487	  -	  -          -	AVAILABLE
DC3707	HCART3   TLD	  4	1488	  -	  -          -	AVAILABLE
DC3708	HCART3   TLD	  4	1489	  -	  -          -	AVAILABLE
DC3709	HCART3   TLD	  4	1490	  -	  -          -	AVAILABLE
DC3710	HCART3   TLD	  4	1491	  -	  -          -	AVAILABLE
DC3711	HCART3   TLD	  4	1492	  -	  -          -	AVAILABLE
DC3712	HCART3   TLD	  4	1493	  -	  -          -	AVAILABLE
DC3713	HCART3   TLD	  4	1494	  -	  -          -	AVAILABLE
DC3714	HCART3   TLD	  4	1495	  -	  -          -	AVAILABLE
DC3715	HCART3   TLD	  4	1496	  -	  -          -	AVAILABLE
DC3716	HCART3   TLD	  4	1497	  -	  -          -	AVAILABLE
DC3717	HCART3   TLD	  4	1498	  -	  -          -	AVAILABLE
DC3718	HCART3   TLD	  4	1499	  -	  -          -	AVAILABLE
DC3719	HCART3   TLD	  4	1500	  -	  -          -	AVAILABLE
DC3720	HCART3   TLD	  4	1501	  -	  -          -	AVAILABLE
DC3721	HCART3   TLD	  4	1502	  -	  -          -	AVAILABLE
DC3722	HCART3   TLD	  4	1503	  -	  -          -	AVAILABLE
DC3723	HCART3   TLD	  4	1504	  -	  -          -	AVAILABLE
DC3724	HCART3   TLD	  4	1505	  -	  -          -	AVAILABLE
DC3725	HCART3   TLD	  4	1506	  -	  -          -	AVAILABLE
DC3726	HCART3   TLD	  4	1507	  -	  -          -	AVAILABLE
DC3727	HCART3   TLD	  4	1508	  -	  -          -	AVAILABLE
DC3728	HCART3   TLD	  4	1509	  -	  -          -	AVAILABLE
DC3729	HCART3   TLD	  4	1510	  -	  -          -	AVAILABLE
DC3730	HCART3   TLD	  4	1511	  -	  -          -	AVAILABLE
DC3731	HCART3   TLD	  4	1512	  -	  -          -	AVAILABLE
DC3732	HCART3   TLD	  4	1513	  -	  -          -	AVAILABLE
DC3733	HCART3   TLD	  4	1514	  -	  -          -	AVAILABLE
DC3734	HCART3   TLD	  4	1515	  -	  -          -	AVAILABLE
DC3735	HCART3   TLD	  4	1516	  -	  -          -	AVAILABLE
DC3736	HCART3   TLD	  4	1517	  -	  -          -	AVAILABLE
DC3737	HCART3   TLD	  4	1518	  -	  -          -	AVAILABLE
DC3738	HCART3   TLD	  4	1519	  -	  -          -	AVAILABLE
DC3739	HCART3   TLD	  4	1520	  -	  -          -	AVAILABLE
DC3740	HCART3   TLD	  4	1521	  -	  -          -	AVAILABLE
DC3741	HCART3   TLD	  4	1522	  -	  -          -	AVAILABLE
DC3742	HCART3   TLD	  4	1523	  -	  -          -	AVAILABLE
DC3743	HCART3   TLD	  4	1524	  -	  -          -	AVAILABLE
DC3744	HCART3   TLD	  4	1525	  -	  -          -	AVAILABLE
DC3745	HCART3   TLD	  4	1526	  -	  -          -	AVAILABLE
DC3746	HCART3   TLD	  4	1527	  -	  -          -	AVAILABLE
DC3747	HCART3   TLD	  4	1528	  -	  -          -	AVAILABLE
DC3748	HCART3   TLD	  4	1529	  -	  -          -	AVAILABLE
DC3749	HCART3   TLD	  4	1530	  -	  -          -	AVAILABLE
DC3750	HCART3   TLD	  4	3001	  -	  -          -	AVAILABLE
DC3751	HCART3   TLD	  4	3002	  -	  -          -	AVAILABLE
DC3752	HCART3   TLD	  4	3003	  -	  -          -	AVAILABLE
DC3753	HCART3   TLD	  4	3004	  -	  -          -	AVAILABLE
DC3754	HCART3   TLD	  4	3005	  -	  -          -	AVAILABLE
DC3755	HCART3   TLD	  4	3006	  -	  -          -	AVAILABLE
DC3756	HCART3   TLD	  4	3007	  -	  -          -	AVAILABLE
DC3757	HCART3   TLD	  4	3008	  -	  -          -	AVAILABLE
DC3758	HCART3   TLD	  4	3009	  -	  -          -	AVAILABLE
DC3759	HCART3   TLD	  4	3010	  -	  -          -	AVAILABLE
DC3760	HCART3   TLD	  4	3011	  -	  -          -	AVAILABLE
DC3761	HCART3   TLD	  4	3012	  -	  -          -	AVAILABLE
DC3762	HCART3   TLD	  4	3013	  -	  -          -	AVAILABLE
DC3763	HCART3   TLD	  4	3014	  -	  -          -	AVAILABLE
DC3764	HCART3   TLD	  4	3015	  -	  -          -	AVAILABLE
DC3765	HCART3   TLD	  4	3016	  -	  -          -	AVAILABLE
DC3766	HCART3   TLD	  4	3017	  -	  -          -	AVAILABLE
DC3767	HCART3   TLD	  4	3018	  -	  -          -	AVAILABLE
DC3768	HCART3   TLD	  4	3019	  -	  -          -	AVAILABLE
DC3770	HCART3   TLD	  4	3021	  -	  -          -	AVAILABLE
DC3772	HCART3   TLD	  4	3023	  -	  -          -	AVAILABLE
DC3773	HCART3   TLD	  4	3024	  -	  -          -	AVAILABLE
DC3774	HCART3   TLD	  4	3025	  -	  -          -	AVAILABLE
DC3775	HCART3   TLD	  4	3026	  -	  -          -	AVAILABLE
DC3777	HCART3   TLD	  4	3028	  -	  -          -	AVAILABLE
DC3779	HCART3   TLD	  4	3030	  -	  -          -	AVAILABLE
DC3780	HCART3   TLD	  4	3031	  -	  -          -	AVAILABLE
DC3781	HCART3   TLD	  4	3032	  -	  -          -	AVAILABLE
DC3783	HCART3   TLD	  4	3034	  -	  -          -	AVAILABLE
DC3784	HCART3   TLD	  4	3035	  -	  -          -	AVAILABLE
DC3785	HCART3   TLD	  4	3036	  -	  -          -	AVAILABLE
DC3786	HCART3   TLD	  4	3037	  -	  -          -	AVAILABLE
DC3787	HCART3   TLD	  4	3038	  -	  -          -	AVAILABLE
DC3788	HCART3   TLD	  4	3039	  -	  -          -	AVAILABLE
DC3789	HCART3   TLD	  4	3040	  -	  -          -	AVAILABLE
DC3791	HCART3   TLD	  4	3042	  -	  -          -	AVAILABLE
DC3792	HCART3   TLD	  4	3043	  -	  -          -	AVAILABLE
DC3793	HCART3   TLD	  4	3044	  -	  -          -	AVAILABLE
DC3795	HCART3   TLD	  4	3046	  -	  -          -	AVAILABLE
DC3796	HCART3   TLD	  4	3047	  -	  -          -	AVAILABLE
DC3797	HCART3   TLD	  4	3048	  -	  -          -	AVAILABLE
DC3799	HCART3   TLD	  4	3050	  -	  -          -	AVAILABLE
DC3800	HCART3   TLD	  4	3051	  -	  -          -	AVAILABLE
DC3801	HCART3   TLD	  4	3052	  -	  -          -	AVAILABLE
DC3803	HCART3   TLD	  4	3054	  -	  -          -	AVAILABLE
DC3804	HCART3   TLD	  4	3055	  -	  -          -	AVAILABLE
DC3805	HCART3   TLD	  4	3056	  -	  -          -	AVAILABLE
DC3806	HCART3   TLD	  4	3057	  -	  -          -	AVAILABLE
DC3807	HCART3   TLD	  4	3058	  -	  -          -	AVAILABLE
DC3808	HCART3   TLD	  4	3059	  -	  -          -	AVAILABLE
DC3809	HCART3   TLD	  4	3060	  -	  -          -	AVAILABLE
DC3810	HCART3   TLD	  4	3061	  -	  -          -	AVAILABLE
DC3811	HCART3   TLD	  4	3062	  -	  -          -	AVAILABLE
DC3813	HCART3   TLD	  4	3064	  -	  -          -	AVAILABLE
DC3814	HCART3   TLD	  4	3065	  -	  -          -	AVAILABLE
DC3815	HCART3   TLD	  4	3066	  -	  -          -	AVAILABLE
DC3816	HCART3   TLD	  4	3067	  -	  -          -	AVAILABLE
DC3817	HCART3   TLD	  4	3068	  -	  -          -	AVAILABLE
DC3818	HCART3   TLD	  4	3069	  -	  -          -	AVAILABLE
DC3820	HCART3   TLD	  4	3071	  -	  -          -	AVAILABLE
DC3821	HCART3   TLD	  4	3072	  -	  -          -	AVAILABLE
DC3822	HCART3   TLD	  4	3073	  -	  -          -	AVAILABLE
DC3823	HCART3   TLD	  4	3074	  -	  -          -	AVAILABLE
DC3824	HCART3   TLD	  4	3075	  -	  -          -	AVAILABLE
DC3825	HCART3   TLD	  4	3076	  -	  -          -	AVAILABLE
DC3826	HCART3   TLD	  4	3077	  -	  -          -	AVAILABLE
DC3827	HCART3   TLD	  4	3078	  -	  -          -	AVAILABLE
DC3828	HCART3   TLD	  4	3079	  -	  -          -	AVAILABLE
DC3829	HCART3   TLD	  4	3080	  -	  -          -	AVAILABLE
DC3831	HCART3   TLD	  4	3082	  -	  -          -	AVAILABLE
DC3832	HCART3   TLD	  4	3083	  -	  -          -	AVAILABLE
DC3833	HCART3   TLD	  4	3084	  -	  -          -	AVAILABLE
DC3834	HCART3   TLD	  4	3085	  -	  -          -	AVAILABLE
DC3835	HCART3   TLD	  4	3086	  -	  -          -	AVAILABLE
DC3836	HCART3   TLD	  4	3087	  -	  -          -	AVAILABLE
DC3838	HCART3   TLD	  4	3089	  -	  -          -	AVAILABLE
DC3839	HCART3   TLD	  4	3090	  -	  -          -	AVAILABLE
DC3840	HCART3   TLD	  4	3091	  -	  -          -	AVAILABLE
DC3841	HCART3   TLD	  4	3092	  -	  -          -	AVAILABLE
DC3842	HCART3   TLD	  4	3093	  -	  -          -	AVAILABLE
DC3843	HCART3   TLD	  4	3094	  -	  -          -	AVAILABLE
DC3844	HCART3   TLD	  4	3095	  -	  -          -	AVAILABLE
DC3845	HCART3   TLD	  4	3096	  -	  -          -	AVAILABLE
DC3846	HCART3   TLD	  4	3097	  -	  -          -	AVAILABLE
DC3848	HCART3   TLD	  4	3099	  -	  -          -	AVAILABLE
DC3849	HCART3   TLD	  4	3100	  -	  -          -	AVAILABLE
DC3851	HCART3   TLD	  4	3102	  -	  -          -	AVAILABLE
DC3852	HCART3   TLD	  4	3103	  -	  -          -	AVAILABLE
DC3853	HCART3   TLD	  4	3104	  -	  -          -	AVAILABLE
DC3854	HCART3   TLD	  4	3105	  -	  -          -	AVAILABLE
DC3855	HCART3   TLD	  4	3106	  -	  -          -	AVAILABLE
DC3856	HCART3   TLD	  4	3107	  -	  -          -	AVAILABLE
DC3857	HCART3   TLD	  4	3108	  -	  -          -	AVAILABLE
DC3858	HCART3   TLD	  4	3109	  -	  -          -	AVAILABLE
DC3860	HCART3   TLD	  4	3111	  -	  -          -	AVAILABLE
DC3862	HCART3   TLD	  4	3113	  -	  -          -	AVAILABLE
DC3864	HCART3   TLD	  4	3115	  -	  -          -	AVAILABLE
DC3865	HCART3   TLD	  4	3116	  -	  -          -	AVAILABLE
DC3866	HCART3   TLD	  4	3117	  -	  -          -	AVAILABLE
DC3867	HCART3   TLD	  4	3118	  -	  -          -	AVAILABLE
DC3868	HCART3   TLD	  4	3119	  -	  -          -	AVAILABLE
DC3869	HCART3   TLD	  4	3120	  -	  -          -	AVAILABLE
DC3870	HCART3   TLD	  4	3121	  -	  -          -	AVAILABLE
DC3871	HCART3   TLD	  4	3122	  -	  -          -	AVAILABLE
DC3872	HCART3   TLD	  4	3123	  -	  -          -	AVAILABLE
DC3873	HCART3   TLD	  4	3124	  -	  -          -	AVAILABLE
DC3874	HCART3   TLD	  4	3125	  -	  -          -	AVAILABLE
DC3876	HCART3   TLD	  4	3127	  -	  -          -	AVAILABLE
DC3877	HCART3   TLD	  4	3128	  -	  -          -	AVAILABLE
DC3879	HCART3   TLD	  4	3130	  -	  -          -	AVAILABLE
DC3881	HCART3   TLD	  4	3132	  -	  -          -	AVAILABLE
DC3883	HCART3   TLD	  4	3134	  -	  -          -	AVAILABLE
DC3884	HCART3   TLD	  4	3135	  -	  -          -	AVAILABLE
DC3885	HCART3   TLD	  4	3136	  -	  -          -	AVAILABLE
DC3887	HCART3   TLD	  4	3138	  -	  -          -	AVAILABLE
DC3888	HCART3   TLD	  4	3139	  -	  -          -	AVAILABLE
DC3889	HCART3   TLD	  4	3140	  -	  -          -	AVAILABLE
DC3890	HCART3   TLD	  4	3141	  -	  -          -	AVAILABLE
DC3893	HCART3   TLD	  4	3144	  -	  -          -	AVAILABLE
DC3895	HCART3   TLD	  4	3146	  -	  -          -	AVAILABLE
DC3896	HCART3   TLD	  4	3147	  -	  -          -	AVAILABLE
DC3898	HCART3   TLD	  4	3149	  -	  -          -	AVAILABLE
DC3899	HCART3   TLD	  4	3150	  -	  -          -	AVAILABLE
DC3901	HCART3   TLD	  4	3152	  -	  -          -	AVAILABLE
DC3902	HCART3   TLD	  4	3153	  -	  -          -	AVAILABLE
DC3903	HCART3   TLD	  4	3154	  -	  -          -	AVAILABLE
DC3904	HCART3   TLD	  4	3155	  -	  -          -	AVAILABLE
DC3905	HCART3   TLD	  4	3156	  -	  -          -	AVAILABLE
DC3907	HCART3   TLD	  4	3158	  -	  -          -	AVAILABLE
DC3909	HCART3   TLD	  4	3160	  -	  -          -	AVAILABLE
DC3910	HCART3   TLD	  4	3161	  -	  -          -	AVAILABLE
DC3911	HCART3   TLD	  4	3162	  -	  -          -	AVAILABLE
DC3912	HCART3   TLD	  4	3163	  -	  -          -	AVAILABLE
DC3913	HCART3   TLD	  4	3164	  -	  -          -	AVAILABLE
DC3914	HCART3   TLD	  4	3165	  -	  -          -	AVAILABLE
DC3915	HCART3   TLD	  4	3166	  -	  -          -	AVAILABLE
DC3916	HCART3   TLD	  4	3167	  -	  -          -	AVAILABLE
DC3917	HCART3   TLD	  4	3168	  -	  -          -	AVAILABLE
DC3918	HCART3   TLD	  4	3169	  -	  -          -	AVAILABLE
DC3920	HCART3   TLD	  4	3171	  -	  -          -	AVAILABLE
DC3922	HCART3   TLD	  4	3173	  -	  -          -	AVAILABLE
DC3923	HCART3   TLD	  4	3174	  -	  -          -	AVAILABLE
DC3924	HCART3   TLD	  4	3175	  -	  -          -	AVAILABLE
DC3925	HCART3   TLD	  4	3176	  -	  -          -	AVAILABLE
DC3926	HCART3   TLD	  4	3177	  -	  -          -	AVAILABLE
DC3927	HCART3   TLD	  4	3178	  -	  -          -	AVAILABLE
